Date,Asset,Ticker,Open,High,Low,Close,Adj Close,Volume,SMA_50,SMA_200,RSI_14,ATR_14,ADX_14,PLUS_DI_14,MINUS_DI_14,BB_Lower_20_2,BB_Middle_20,BB_Upper_20_2,MACD_12_26,MACDsignal_9,MACDhist,OBV,Stoch_%D_3,Stoch_%K_14_3,Daily_Info
2023-04-01,BTC,BTC-USD,28473.33203125,28802.45703125,28297.171875,28411.03515625,28411.03515625,10876469901,,,,505.28515625,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,"日期：2023/04/01
商品：BTC
代號：BTC-USD

開：28473.3320
高：28802.4570
低：28297.1719
收：28411.0352
成交量：10876469901

各種技術指標：
ADX_14：N/A
ATR_14：505.2852
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：0.0000
MACDhist：0.0000
MACDsignal_9：0.0000
MINUS_DI_14：0.0000
OBV：0
PLUS_DI_14：0.0000
RSI_14：N/A
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：N/A
Stoch_%K_14_3：N/A
"
2023-04-02,BTC,BTC-USD,28462.845703125,28518.958984375,27884.087890625,28199.30859375,28199.30859375,12284641999,,,0.0,514.5412946428571,100.0,0.0,5.734427769185886,,,,-16.889868233614834,-3.377973646722967,-13.511894586891867,-12284641999.0,,,"日期：2023/04/02
商品：BTC
代號：BTC-USD

開：28462.8457
高：28518.9590
低：27884.0879
收：28199.3086
成交量：12284641999

各種技術指標：
ADX_14：100.0000
ATR_14：514.5413
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：-16.8899
MACDhist：-13.5119
MACDsignal_9：-3.3780
MINUS_DI_14：5.7344
OBV：-12284641999
PLUS_DI_14：0.0000
RSI_14：0.0000
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：N/A
Stoch_%K_14_3：N/A
"
2023-04-03,BTC,BTC-USD,28183.080078125,28475.623046875,27276.720703125,27790.220703125,27790.220703125,19556501327,,,0.0,563.4242267219388,100.0,0.0,12.562789229459785,,,,-62.56398569461453,-15.21517605630128,-47.34880963831325,-31841143326.0,,,"日期：2023/04/03
商品：BTC
代號：BTC-USD

開：28183.0801
高：28475.6230
低：27276.7207
收：27790.2207
成交量：19556501327

各種技術指標：
ADX_14：100.0000
ATR_14：563.4242
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：-62.5640
MACDhist：-47.3488
MACDsignal_9：-15.2152
MINUS_DI_14：12.5628
OBV：-31841143326
PLUS_DI_14：0.0000
RSI_14：0.0000
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：N/A
Stoch_%K_14_3：N/A
"
2023-04-04,BTC,BTC-USD,27795.2734375,28433.7421875,27681.3046875,28168.08984375,28168.08984375,15284538859,,,11.40365727449506,576.9251748132289,100.0,0.0,11.39245750070214,,,,-67.49216353363227,-25.67057355176748,-41.82158998186479,-16556604467.0,,,"日期：2023/04/04
商品：BTC
代號：BTC-USD

開：27795.2734
高：28433.7422
低：27681.3047
收：28168.0898
成交量：15284538859

各種技術指標：
ADX_14：100.0000
ATR_14：576.9252
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：-67.4922
MACDhist：-41.8216
MACDsignal_9：-25.6706
MINUS_DI_14：11.3925
OBV：-16556604467
PLUS_DI_14：0.0000
RSI_14：11.4037
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：N/A
Stoch_%K_14_3：N/A
"
2023-04-05,BTC,BTC-USD,28169.7265625,28739.23828125,27843.763671875,28177.984375,28177.984375,17052315986,,,11.687647956103987,599.6787058533555,96.2375171847331,3.6388068044736506,10.177323900148803,,,,-69.79482272621317,-34.49542338665662,-35.29939933955655,495711519.0,,,"日期：2023/04/05
商品：BTC
代號：BTC-USD

開：28169.7266
高：28739.2383
低：27843.7637
收：28177.9844
成交量：17052315986

各種技術指標：
ADX_14：96.2375
ATR_14：599.6787
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：-69.7948
MACDhist：-35.2994
MACDsignal_9：-34.4954
MINUS_DI_14：10.1773
OBV：495711519
PLUS_DI_14：3.6388
RSI_14：11.6876
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：N/A
Stoch_%K_14_3：N/A
"
2023-04-06,BTC,BTC-USD,28175.2265625,28178.384765625,27738.759765625,28044.140625,28044.140625,13837809380,,,11.166234087190176,588.2462982924015,93.07800224145095,3.4445598846690344,10.909061199266326,,,,-81.48051214802399,-43.892441138930096,-37.588071009093895,-13342097861.0,,,"日期：2023/04/06
商品：BTC
代號：BTC-USD

開：28175.2266
高：28178.3848
低：27738.7598
收：28044.1406
成交量：13837809380

各種技術指標：
ADX_14：93.0780
ATR_14：588.2463
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：-81.4805
MACDhist：-37.5881
MACDsignal_9：-43.8924
MINUS_DI_14：10.9091
OBV：-13342097861
PLUS_DI_14：3.4446
RSI_14：11.1662
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：N/A
Stoch_%K_14_3：N/A
"
2023-04-07,BTC,BTC-USD,28038.966796875,28111.59375,27794.03125,27925.859375,27925.859375,10861680497,,,10.711449041464178,568.9117412715157,90.14416693697467,3.3072221058611713,10.4741068700777,,,,-99.1429552887821,-54.942543968900495,-44.20041131988161,-24203778358.0,,,"日期：2023/04/07
商品：BTC
代號：BTC-USD

開：28038.9668
高：28111.5938
低：27794.0312
收：27925.8594
成交量：10861680497

各種技術指標：
ADX_14：90.1442
ATR_14：568.9117
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：-99.1430
MACDhist：-44.2004
MACDsignal_9：-54.9425
MINUS_DI_14：10.4741
OBV：-24203778358
PLUS_DI_14：3.3072
RSI_14：10.7114
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：N/A
Stoch_%K_14_3：N/A
"
2023-04-08,BTC,BTC-USD,27920.513671875,28159.86328125,27883.38671875,27947.794921875,27947.794921875,9373255556,,,11.431882880900616,548.0235142164074,86.92895355416664,3.8171824613477825,10.096666722819297,,,,-110.10137332312297,-65.97430983974499,-44.12706348337798,-14830522802.0,,,"日期：2023/04/08
商品：BTC
代號：BTC-USD

開：27920.5137
高：28159.8633
低：27883.3867
收：27947.7949
成交量：9373255556

各種技術指標：
ADX_14：86.9290
ATR_14：548.0235
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：-110.1014
MACDhist：-44.1271
MACDsignal_9：-65.9743
MINUS_DI_14：10.0967
OBV：-14830522802
PLUS_DI_14：3.8172
RSI_14：11.4319
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：N/A
Stoch_%K_14_3：N/A
"
2023-04-09,BTC,BTC-USD,27952.3671875,28532.830078125,27828.48046875,28333.05078125,28333.05078125,12175322951,,,23.15866134393832,559.1896638705927,81.10930169496926,8.237871252899037,9.188262533981563,,,,-86.69965082640192,-70.11937803707639,-16.580272789325534,-2655199851.0,,,"日期：2023/04/09
商品：BTC
代號：BTC-USD

開：27952.3672
高：28532.8301
低：27828.4805
收：28333.0508
成交量：12175322951

各種技術指標：
ADX_14：81.1093
ATR_14：559.1897
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：-86.6997
MACDhist：-16.5803
MACDsignal_9：-70.1194
MINUS_DI_14：9.1883
OBV：-2655199851
PLUS_DI_14：8.2379
RSI_14：23.1587
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：N/A
Stoch_%K_14_3：N/A
"
2023-04-10,BTC,BTC-USD,28336.02734375,29771.46484375,28189.271484375,29652.98046875,29652.98046875,19282400094,,,48.37755797803621,632.2613564066218,78.65011035826856,20.75863956309176,7.545902838201594,,,,37.91659857503328,-48.51218271465446,86.42878128968773,16627200243.0,,,"日期：2023/04/10
商品：BTC
代號：BTC-USD

開：28336.0273
高：29771.4648
低：28189.2715
收：29652.9805
成交量：19282400094

各種技術指標：
ADX_14：78.6501
ATR_14：632.2614
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：37.9166
MACDhist：86.4288
MACDsignal_9：-48.5122
MINUS_DI_14：7.5459
OBV：16627200243
PLUS_DI_14：20.7586
RSI_14：48.3776
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：N/A
Stoch_%K_14_3：N/A
"
