Date,Asset,Ticker,Open,High,Low,Close,Adj Close,Volume,SMA_50,SMA_200,RSI_14,ATR_14,ADX_14,PLUS_DI_14,MINUS_DI_14,BB_Lower_20_2,BB_Middle_20,BB_Upper_20_2,MACD_12_26,MACDsignal_9,MACDhist,OBV,Stoch_%D_3,Stoch_%K_14_3,Daily_Info
2023-04-18,GOLD,GC=F,1996.9000244140625,2007.4000244140625,1996.9000244140625,2007.4000244140625,2007.4000244140625,72,,,84.1433472719653,34.4278096408253,65.40368323722836,11.303673783903834,9.81363819061694,,,,6.422124806205375,5.9678872767238955,0.4542375294814791,-283.0,,,"日期：2023/04/18
商品：GOLD
代號：GC=F

開：1996.9000
高：2007.4000
低：1996.9000
收：2007.4000
成交量：72

各種技術指標：
ADX_14：65.4037
ATR_14：34.4278
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：6.4221
MACDhist：0.4542
MACDsignal_9：5.9679
MINUS_DI_14：9.8136
OBV：-283
PLUS_DI_14：11.3037
RSI_14：84.1433
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：N/A
Stoch_%K_14_3：N/A
"
2023-04-19,GOLD,GC=F,2005.699951171875,2006.4000244140625,1969.800048828125,1995.199951171875,1995.199951171875,61,,,81.4007759964944,34.65439292261903,61.93200190154136,10.427640014729743,14.638845874644264,,,,5.2297872861408905,5.820267278607295,-0.5904799924664044,-344.0,,,"日期：2023/04/19
商品：GOLD
代號：GC=F

開：2005.7000
高：2006.4000
低：1969.8000
收：1995.2000
成交量：61

各種技術指標：
ADX_14：61.9320
ATR_14：34.6544
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：5.2298
MACDhist：-0.5905
MACDsignal_9：5.8203
MINUS_DI_14：14.6388
OBV：-344
PLUS_DI_14：10.4276
RSI_14：81.4008
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：N/A
Stoch_%K_14_3：N/A
"
2023-04-20,GOLD,GC=F,1998.0,2007.5999755859375,1998.0,2007.5999755859375,2007.5999755859375,164,,,82.04147434375375,33.064795172007855,58.62057886624447,10.407532582969546,14.246710965650783,,,,5.225196734663541,5.7012531698185445,-0.4760564351550034,-180.0,,,"日期：2023/04/20
商品：GOLD
代號：GC=F

開：1998.0000
高：2007.6000
低：1998.0000
收：2007.6000
成交量：164

各種技術指標：
ADX_14：58.6206
ATR_14：33.0648
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：5.2252
MACDhist：-0.4761
MACDsignal_9：5.7013
MINUS_DI_14：14.2467
OBV：-180
PLUS_DI_14：10.4075
RSI_14：82.0415
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：N/A
Stoch_%K_14_3：N/A
"
2023-04-21,GOLD,GC=F,1996.199951171875,1996.199951171875,1974.0999755859375,1979.5,1979.5,132,,,75.67932155605138,33.09588123115015,56.655455698897406,9.655060137629807,18.374841443574905,,,,2.9204602531785895,5.145094586490553,-2.224634333311964,-312.0,,,"日期：2023/04/21
商品：GOLD
代號：GC=F

開：1996.2000
高：1996.2000
低：1974.1000
收：1979.5000
成交量：132

各種技術指標：
ADX_14：56.6555
ATR_14：33.0959
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：2.9205
MACDhist：-2.2246
MACDsignal_9：5.1451
MINUS_DI_14：18.3748
OBV：-312
PLUS_DI_14：9.6551
RSI_14：75.6793
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：N/A
Stoch_%K_14_3：N/A
"
2023-04-24,GOLD,GC=F,1981.300048828125,1989.800048828125,1977.4000244140625,1989.0999755859375,1989.0999755859375,145,,,76.35397033343233,31.61760574421532,54.83069847207513,9.384589261384455,17.860100013146784,,,,1.8472834525666713,4.485532359705777,-2.638248907139106,-167.0,,,"日期：2023/04/24
商品：GOLD
代號：GC=F

開：1981.3000
高：1989.8000
低：1977.4000
收：1989.1000
成交量：145

各種技術指標：
ADX_14：54.8307
ATR_14：31.6176
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：1.8473
MACDhist：-2.6382
MACDsignal_9：4.4855
MINUS_DI_14：17.8601
OBV：-167
PLUS_DI_14：9.3846
RSI_14：76.3540
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：N/A
Stoch_%K_14_3：N/A
"
2023-04-25,GOLD,GC=F,1995.699951171875,1999.0999755859375,1982.300048828125,1994.0,1994.0,306,,,76.7091114113689,30.559200102329406,52.41818602821399,11.189825984465358,17.158771885860027,,,,1.3763088930656977,3.8636876663777615,-2.487378773312064,139.0,,28.373897010789488,"日期：2023/04/25
商品：GOLD
代號：GC=F

開：1995.7000
高：1999.1000
低：1982.3000
收：1994.0000
成交量：306

各種技術指標：
ADX_14：52.4182
ATR_14：30.5592
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：1.3763
MACDhist：-2.4874
MACDsignal_9：3.8637
MINUS_DI_14：17.1588
OBV：139
PLUS_DI_14：11.1898
RSI_14：76.7091
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：N/A
Stoch_%K_14_3：28.3739
"
2023-04-26,GOLD,GC=F,1997.800048828125,1998.800048828125,1985.5999755859375,1985.699951171875,1985.699951171875,615,,,74.66352305135217,29.319262469462128,50.1779959017715,10.829978395928833,16.606972180132068,,,,0.3295151420043112,3.1568531615030717,-2.8273380194987605,-476.0,,25.12679503663656,"日期：2023/04/26
商品：GOLD
代號：GC=F

開：1997.8000
高：1998.8000
低：1985.6000
收：1985.7000
成交量：615

各種技術指標：
ADX_14：50.1780
ATR_14：29.3193
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：0.3295
MACDhist：-2.8273
MACDsignal_9：3.1569
MINUS_DI_14：16.6070
OBV：-476
PLUS_DI_14：10.8300
RSI_14：74.6635
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：N/A
Stoch_%K_14_3：25.1268
"
2023-04-27,GOLD,GC=F,1990.5999755859375,2002.300048828125,1979.9000244140625,1989.9000244140625,1989.9000244140625,355,,,75.02644444521215,28.825031179790727,48.38928262681883,10.22883475062314,17.097613539902994,,,,-0.1593289928350714,2.4936167306354435,-2.652945723470515,-121.0,26.32197233489877,25.465224957270255,"日期：2023/04/27
商品：GOLD
代號：GC=F

開：1990.6000
高：2002.3000
低：1979.9000
收：1989.9000
成交量：355

各種技術指標：
ADX_14：48.3893
ATR_14：28.8250
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：-0.1593
MACDhist：-2.6529
MACDsignal_9：2.4936
MINUS_DI_14：17.0976
OBV：-121
PLUS_DI_14：10.2288
RSI_14：75.0264
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：26.3220
Stoch_%K_14_3：25.4652
"
2023-04-28,GOLD,GC=F,1986.9000244140625,1990.0999755859375,1977.699951171875,1990.0999755859375,1990.0999755859375,152,,,75.04477095140732,27.65181641081014,46.84080897356754,9.901194686480084,17.118269632960182,,,,-0.5245602985244204,1.889981324803471,-2.4145416233278914,31.0,24.802496484370295,23.815469459204063,"日期：2023/04/28
商品：GOLD
代號：GC=F

開：1986.9000
高：1990.1000
低：1977.7000
收：1990.1000
成交量：152

各種技術指標：
ADX_14：46.8408
ATR_14：27.6518
BB_Lower_20_2：N/A
BB_Middle_20：N/A
BB_Upper_20_2：N/A
MACD_12_26：-0.5246
MACDhist：-2.4145
MACDsignal_9：1.8900
MINUS_DI_14：17.1183
OBV：31
PLUS_DI_14：9.9012
RSI_14：75.0448
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：24.8025
Stoch_%K_14_3：23.8155
"
2023-05-01,GOLD,GC=F,1980.0999755859375,2005.0,1976.9000244140625,1983.4000244140625,1983.4000244140625,210,,,73.10878920527273,27.683827780462096,44.19916371521596,13.02777283077785,15.877155758064708,1968.6240399828496,2000.1649963378907,2031.7059526929318,-1.3392013261111515,1.2441447946205466,-2.583346120731698,-179.0,24.041089406293192,22.84257380240526,"日期：2023/05/01
商品：GOLD
代號：GC=F

開：1980.1000
高：2005.0000
低：1976.9000
收：1983.4000
成交量：210

各種技術指標：
ADX_14：44.1992
ATR_14：27.6838
BB_Lower_20_2：1968.6240
BB_Middle_20：2000.1650
BB_Upper_20_2：2031.7060
MACD_12_26：-1.3392
MACDhist：-2.5833
MACDsignal_9：1.2441
MINUS_DI_14：15.8772
OBV：-179
PLUS_DI_14：13.0278
RSI_14：73.1088
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：24.0411
Stoch_%K_14_3：22.8426
"
2023-05-02,GOLD,GC=F,1994.699951171875,2018.0,1994.699951171875,2014.300048828125,2014.300048828125,1896,,,76.16303290688438,28.177838337996054,41.20964808320723,15.180526879973822,14.484599373317877,1970.516545289621,2001.6849975585938,2032.8534498275665,0.5027679226404871,1.0958694202245347,-0.5931014975840476,1717.0,26.607369999156592,33.16406673586045,"日期：2023/05/02
商品：GOLD
代號：GC=F

開：1994.7000
高：2018.0000
低：1994.7000
收：2014.3000
成交量：1896

各種技術指標：
ADX_14：41.2096
ATR_14：28.1778
BB_Lower_20_2：1970.5165
BB_Middle_20：2001.6850
BB_Upper_20_2：2032.8534
MACD_12_26：0.5028
MACDhist：-0.5931
MACDsignal_9：1.0959
MINUS_DI_14：14.4846
OBV：1717
PLUS_DI_14：15.1805
RSI_14：76.1630
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：26.6074
Stoch_%K_14_3：33.1641
"
2023-05-03,GOLD,GC=F,2017.0999755859375,2035.0999755859375,2015.199951171875,2028.5999755859375,2028.5999755859375,1349,,,77.44003448853844,27.65084465369723,39.382069203747314,18.782183095974712,13.70632656813256,1969.83440519533,2002.0049987792968,2034.1755923632636,3.080911572027617,1.4928778505851512,1.5880337214424656,3066.0,35.237258988532865,49.70513642733289,"日期：2023/05/03
商品：GOLD
代號：GC=F

開：2017.1000
高：2035.1000
低：2015.2000
收：2028.6000
成交量：1349

各種技術指標：
ADX_14：39.3821
ATR_14：27.6508
BB_Lower_20_2：1969.8344
BB_Middle_20：2002.0050
BB_Upper_20_2：2034.1756
MACD_12_26：3.0809
MACDhist：1.5880
MACDsignal_9：1.4929
MINUS_DI_14：13.7063
OBV：3066
PLUS_DI_14：18.7822
RSI_14：77.4400
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：35.2373
Stoch_%K_14_3：49.7051
"
2023-05-04,GOLD,GC=F,2045.0,2072.0,2040.0,2048.0,2048.0,930,,,79.07762238981442,28.775786065151895,39.132111682097126,25.918280165281853,12.22975052718807,1965.9777715694147,2003.3599975585937,2040.7422235477727,6.613294879398154,2.516961256347752,4.096333623050402,3996.0,50.77564444786194,69.45773018039249,"日期：2023/05/04
商品：GOLD
代號：GC=F

開：2045.0000
高：2072.0000
低：2040.0000
收：2048.0000
成交量：930

各種技術指標：
ADX_14：39.1321
ATR_14：28.7758
BB_Lower_20_2：1965.9778
BB_Middle_20：2003.3600
BB_Upper_20_2：2040.7422
MACD_12_26：6.6133
MACDhist：4.0963
MACDsignal_9：2.5170
MINUS_DI_14：12.2298
OBV：3996
PLUS_DI_14：25.9183
RSI_14：79.0776
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：50.7756
Stoch_%K_14_3：69.4577
"
2023-05-05,GOLD,GC=F,2046.4000244140625,2046.4000244140625,2004.300048828125,2017.4000244140625,2017.4000244140625,59,,,70.3974810641369,29.84179785848926,36.95780826473553,23.20725148604297,19.495579556419074,1965.9089094470107,2003.6349975585938,2041.3610856701769,6.864442781401522,3.3864575613585064,3.4779852200430152,3937.0,61.77389832981384,66.15882838171613,"日期：2023/05/05
商品：GOLD
代號：GC=F

開：2046.4000
高：2046.4000
低：2004.3000
收：2017.4000
成交量：59

各種技術指標：
ADX_14：36.9578
ATR_14：29.8418
BB_Lower_20_2：1965.9089
BB_Middle_20：2003.6350
BB_Upper_20_2：2041.3611
MACD_12_26：6.8644
MACDhist：3.4780
MACDsignal_9：3.3865
MINUS_DI_14：19.4956
OBV：3937
PLUS_DI_14：23.2073
RSI_14：70.3975
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：61.7739
Stoch_%K_14_3：66.1588
"
2023-05-08,GOLD,GC=F,2022.5,2026.300048828125,2022.5,2026.300048828125,2026.300048828125,3,,,71.38143736722674,28.345956898173064,34.938812234328346,22.686781430116678,19.058351331088414,1967.1236314035636,2005.4950012207032,2043.8663710378428,7.692957270059651,4.247757503098736,3.445199766960915,3940.0,65.02504701095569,59.45858247075845,"日期：2023/05/08
商品：GOLD
代號：GC=F

開：2022.5000
高：2026.3000
低：2022.5000
收：2026.3000
成交量：3

各種技術指標：
ADX_14：34.9388
ATR_14：28.3460
BB_Lower_20_2：1967.1236
BB_Middle_20：2005.4950
BB_Upper_20_2：2043.8664
MACD_12_26：7.6930
MACDhist：3.4452
MACDsignal_9：4.2478
MINUS_DI_14：19.0584
OBV：3940
PLUS_DI_14：22.6868
RSI_14：71.3814
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：65.0250
Stoch_%K_14_3：59.4586
"
2023-05-09,GOLD,GC=F,2026.5999755859375,2037.300048828125,2025.9000244140625,2036.199951171875,2036.199951171875,241,,,72.47731567260954,27.135533149308028,33.49927996518972,24.90151097519243,18.486445248518358,1966.3174219131506,2007.0649963378905,2047.8125707626305,9.044145078964902,5.20703501827197,3.8371100606929325,4181.0,60.23815443629237,55.097052456402515,"日期：2023/05/09
商品：GOLD
代號：GC=F

開：2026.6000
高：2037.3000
低：2025.9000
收：2036.2000
成交量：241

各種技術指標：
ADX_14：33.4993
ATR_14：27.1355
BB_Lower_20_2：1966.3174
BB_Middle_20：2007.0650
BB_Upper_20_2：2047.8126
MACD_12_26：9.0441
MACDhist：3.8371
MACDsignal_9：5.2070
MINUS_DI_14：18.4864
OBV：4181
PLUS_DI_14：24.9015
RSI_14：72.4773
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：60.2382
Stoch_%K_14_3：55.0971
"
2023-05-10,GOLD,GC=F,2032.300048828125,2044.300048828125,2029.5,2030.5,2030.5,248,,,70.79638235189633,26.254427126366384,32.42877368758668,25.803281125307667,17.742080196103572,1965.9873481968168,2008.0449951171875,2050.1026420375583,9.545003866202933,6.074628787858163,3.4703750783447695,3933.0,57.77694864630115,58.7752110117425,"日期：2023/05/10
商品：GOLD
代號：GC=F

開：2032.3000
高：2044.3000
低：2029.5000
收：2030.5000
成交量：248

各種技術指標：
ADX_14：32.4288
ATR_14：26.2544
BB_Lower_20_2：1965.9873
BB_Middle_20：2008.0450
BB_Upper_20_2：2050.1026
MACD_12_26：9.5450
MACDhist：3.4704
MACDsignal_9：6.0746
MINUS_DI_14：17.7421
OBV：3933
PLUS_DI_14：25.8033
RSI_14：70.7964
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：57.7769
Stoch_%K_14_3：58.7752
"
2023-05-11,GOLD,GC=F,2034.0999755859375,2038.300048828125,2014.0,2014.699951171875,2014.699951171875,90,,,66.21223458606794,26.114828676492,30.635274166478318,24.088270308387493,20.80237374695105,1967.4989127331105,2006.714990234375,2045.9310677356393,8.568236868590702,6.573350404004672,1.9948864645860303,3843.0,55.822911882842526,53.596472180382534,"日期：2023/05/11
商品：GOLD
代號：GC=F

開：2034.1000
高：2038.3000
低：2014.0000
收：2014.7000
成交量：90

各種技術指標：
ADX_14：30.6353
ATR_14：26.1148
BB_Lower_20_2：1967.4989
BB_Middle_20：2006.7150
BB_Upper_20_2：2045.9311
MACD_12_26：8.5682
MACDhist：1.9949
MACDsignal_9：6.5734
MINUS_DI_14：20.8024
OBV：3843
PLUS_DI_14：24.0883
RSI_14：66.2122
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：55.8229
Stoch_%K_14_3：53.5965
"
2023-05-12,GOLD,GC=F,2014.5,2014.5,2014.5,2014.5,2014.5,115,,,66.15385608841476,24.263765997590784,28.969881754020555,24.074091382738555,20.790128977737513,1968.0263575726087,2007.3299926757813,2046.633627778954,7.689369334031653,6.7965541900100686,0.8928151440215846,3728.0,52.66774965940331,45.6315657860849,"日期：2023/05/12
商品：GOLD
代號：GC=F

開：2014.5000
高：2014.5000
低：2014.5000
收：2014.5000
成交量：115

各種技術指標：
ADX_14：28.9699
ATR_14：24.2638
BB_Lower_20_2：1968.0264
BB_Middle_20：2007.3300
BB_Upper_20_2：2046.6336
MACD_12_26：7.6894
MACDhist：0.8928
MACDsignal_9：6.7966
MINUS_DI_14：20.7901
OBV：3728
PLUS_DI_14：24.0741
RSI_14：66.1539
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：52.6677
Stoch_%K_14_3：45.6316
"
2023-05-15,GOLD,GC=F,2013.800048828125,2018.0,2013.800048828125,2018.0,2018.0,3,,,66.70719828214807,22.830636367182514,27.583223179285184,24.852775614882876,20.516944906877754,1969.4497111374312,2008.5199951171876,2047.590279096944,7.192372042465195,6.875717760501094,0.3166542819641007,3731.0,46.687405088896334,40.83417730022159,"日期：2023/05/15
商品：GOLD
代號：GC=F

開：2013.8000
高：2018.0000
低：2013.8000
收：2018.0000
成交量：3

各種技術指標：
ADX_14：27.5832
ATR_14：22.8306
BB_Lower_20_2：1969.4497
BB_Middle_20：2008.5200
BB_Upper_20_2：2047.5903
MACD_12_26：7.1924
MACDhist：0.3167
MACDsignal_9：6.8757
MINUS_DI_14：20.5169
OBV：3731
PLUS_DI_14：24.8528
RSI_14：66.7072
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：46.6874
Stoch_%K_14_3：40.8342
"
2023-05-16,GOLD,GC=F,1988.4000244140625,1988.4000244140625,1988.4000244140625,1988.4000244140625,1988.4000244140625,49,,,58.06183339375818,23.314160597093586,26.17223065803961,22.598959746871547,26.43824314539361,1967.4745233543586,2007.5699951171875,2047.6654668800165,4.3597707326164254,6.37252835492416,-2.012757622307735,3682.0,39.36052568679003,31.615833974063587,"日期：2023/05/16
商品：GOLD
代號：GC=F

開：1988.4000
高：1988.4000
低：1988.4000
收：1988.4000
成交量：49

各種技術指標：
ADX_14：26.1722
ATR_14：23.3142
BB_Lower_20_2：1967.4745
BB_Middle_20：2007.5700
BB_Upper_20_2：2047.6655
MACD_12_26：4.3598
MACDhist：-2.0128
MACDsignal_9：6.3725
MINUS_DI_14：26.4382
OBV：3682
PLUS_DI_14：22.5990
RSI_14：58.0618
SMA_200：N/A
SMA_50：N/A
Stoch_%D_3：39.3605
Stoch_%K_14_3：31.6158
"
